,Unnamed: 0,id,time,rating,comment
43667,742,i6TXF9Oh-0TFb3AsifIuYg,2022-09-26,3 star rating,Love this spot very much. However when I come in and see a dog on the bar. I have issues. I know people love their dogs  but we have to think about other people that are there. It's unsanitary and not good especially if I want to eat in there.
43694,769,YKiR0O6ysEa1ukUBONvJSA,2022-02-28,4 star rating,"Really enjoyed the sour yogurt flavor in the purple rice yogurt! It reminded me of similar flavors in froyo except not as sweet. I also appreciate how sugar levels can be adjusted. My purple rice yogurt was a little icy and could've used a little more blending, but looking forward to trying more things on their menu - esp in the summer time. Staff were friendly and the store was clean and bright."
43787,862,l4fwf8VwAokv3MWT45Ab7g,2022-06-17,5 star rating,"This place has been on my list for a while, but I was never in the neighborhood. I've only had Ethiopian food a few times, but this really was on another level. The feast for 3 had so much variety and easily fed the 6 of us (in fact, we had some leftovers). The injera was so soft and delicious (you may need to order more to help clean up the plate). The Enguday ribs (mushrooms) was our favorite, and first to go, but I also enjoyed the Keys Selata (beetroot) and Misis Wot (lentils) a lot. To be honest all of it was good.The Lentil Sambusa is what really took the crown for me... the sambusa itself was good, but the star was the sauce on the side. That alone makes this a 5 star trip, simply incredible. I can't wait to go back."
43818,893,R0y03SFOY0BdHRUT1LSO0Q,2023-03-28,5 star rating,"I came here straight from the airport, and boy am I glad I did. Not only is the restaurant clean and well-maintained and their servers professional and friendly, but the food is out of this world. Their soup dumplings are some of the best I've had (and I've had my fair share both in the USA and China), and the best part is that they're free if you spend more than $10. I'd recommend the potstickers as well, which were bursting with flavorful broth just like the soup dumplings! I also liked their fried bean gluten (kao fu), which was fresh and tasty. Remember to bring cash, as they do not accept credit card."
43824,899,R0y03SFOY0BdHRUT1LSO0Q,2023-04-20,1 star rating,"We've dined in a couple of times -- first time ordering takeout delivery. Got the spicy beef tripe, Shanghai special chicken, soybean pudding, and Shanghai sautéed vegetables. Unfortunately, we found small bugs in the Shanghai sautéed vegetables and Shanghai special chicken after eating some of it. Saw a bug on a bamboo piece and found more small bugs while inspecting the food... lost my appetite just thinking about having ingested some critters. We threw them in the garbage. The soybean pudding and beef dishes seem to be critter-free. Waste of food and money. Highly disappointing and disgusted..."
43861,936,c6aQNxYlU1IeRrgSIZj6iw,2022-04-30,1 star rating,"Don't plan on visiting again. The best part of a prior visit was the alcohol. The food options are limited and overpriced. The outdoor seating is also subpar. Wobbly tables set beside smelly garbage is more than enough to encourage an entire party to leave. Also, low quality plastic cups just don't give a ""clean"" vibe."
43861,936,c6aQNxYlU1IeRrgSIZj6iw,2022-04-30,1 star rating,"Don't plan on visiting again. The best part of a prior visit was the alcohol. The food options are limited and overpriced. The outdoor seating is also subpar. Wobbly tables set beside smelly garbage is more than enough to encourage an entire party to leave. Also, low quality plastic cups just don't give a ""clean"" vibe."
43937,1012,2BrScW5a4HBDe85STpdYsQ,2023-03-22,5 star rating,"Looking for an old school diner in NYC? This is the place, IMHO. It's clean, the service is fast, my server was friendly and the food is good. I had my diner standby of tuna salad & tomato with sweet potato fries. Just delicious. Next time, I'm going to skip the tomato, though. My only complaint is that it was (or seemed) expensive. $22 plus tip--so $27 total. That said, I would go back; the patty melt looks really good."
43941,1016,2BrScW5a4HBDe85STpdYsQ,2022-10-22,5 star rating,"I am baffled as to why this place has 3 stars?  5 stars in every category for me Party of 3-we were seated immediately and it was fairly busy on a Saturday morning. We ordered from their breakfast special the following: All items came with home fries, coffee, & toast-Lox & Onion omelette-2 eggs over medium-2 scrambled eggs Additionally, we got 2 side orders-turkey bacon and turkey sausage. All was delicious, the place is sparkling clean, the servers are attentive and sweet, your coffee gets re-filled without having to flag anyone down. All this for $58-I mean really what more do people want????Go in for breakfast, you won't regret it."
43996,1071,8XLhXJcJ2XbQ8dTBY9YyQg,2022-05-16,4 star rating,"""Cash is trash."" -- Ray DalioThis quotation means something different than how I'm using it here (it refers to not letting your cash just sit in a low interest savings account as inflation pounds away at it's true worth). Still, it's a good entry point into Corner Bistro's simple, no-frills, ""old-fashioned"" approach, including its intentional (and annoying) resistance to things like credit card machines. It's 2022! (Yes, I know Mastercard/Visa/Amex/Discover are shameless, fee-seeking middlemen who pass that cost onto the consumer, but honestly, ""time is money,"" and having to get cash is annoying enough that I'm willing to pay $2 extra not to have to do it. Hopefully, when Solana Pay comes around, Corner Bistro rethinks this aversion to 1950s technology.)Anyway... the charm of Corner Bistro is that they barely do much to their burger, and it's one of the few things on the menu. You can order either a ""mini"" version or you can go for the full version, which is like a 1/3 pounder. *** I did the full version and added a portobello mushroom. I'd describe the burger as ""serviceably excellent."" Did I think it was transcendent? No. Was it like nothing I'd ever tasted (in a good way, not like poop)? No. Did I go, ""WHOAAAAAA"" after eating it? No. But it wasn't mediocre, either. The beef is well-sourced, juicy (get medium rare and stick to your guns if they try to push you up), and the focus is on the beef, not condiments or seasoning that I find often is an attempt to handwave you away from the quality of second-tier beef. I'm a big proponent of letting meat speak for itself, and I get suspicious when people start putting too much stuff on a burger or a steak. ""Some"" have criticized the patty for being a bit too lumpy -- less a well-shaped and crafted patty than a lump of ground beef passed off as a burger. I get this critique. It's hard to hold the burger, and it can fall apart (well, at least the full-size one). Ultimately, though, I didn't think it affected the flavor much, and as you know, I'm a substance not form guy.Seating is run-down gastropub-ish and also with outdoor option. The obvious comp here is JG Melon. I'd put them about even. If you go in and don't expect something paradigm busting, you'll have a great time.*** An earlier version of this review stated in error that the two people I went with -- my friend Johnny A. (commissioner of my fantasy basketball league) and Rinat B. (his partner) -- ordered a mini version of the burger. It also mocked Johnny A.'s ability to eat large quantities of meat and referenced his having to split a prime rib at Keens. In fact, he and Rinat B. both ordered the FULL burger. We at MC3 regret the error."
